mean_fit_time,std_fit_time,mean_score_time,std_score_time,param_activation,param_hidden_layer_sizes,param_solver,params,split0_test_score,split1_test_score,split2_test_score,split3_test_score,split4_test_score,mean_test_score,std_test_score,rank_test_score
0.04318695068359375,0.013374376593914184,0.0006028175354003906,0.0012056350708007813,identity,10,lbfgs,"{'activation': 'identity', 'hidden_layer_sizes': 10, 'solver': 'lbfgs'}",0.9473684210526315,0.9385964912280702,0.956140350877193,0.956140350877193,0.9911504424778761,0.9578792113025928,0.01786237442350968,15
0.09050493240356446,0.0009642686490734635,0.0011642932891845702,0.002021935889508124,identity,10,sgd,"{'activation': 'identity', 'hidden_layer_sizes': 10, 'solver': 'sgd'}",0.8508771929824561,0.9210526315789473,0.9122807017543859,0.9210526315789473,0.9292035398230089,0.9068933395435492,0.028515078416660865,40
0.09805846214294434,0.007011056485308302,0.002305126190185547,0.002863724548032234,identity,10,adam,"{'activation': 'identity', 'hidden_layer_sizes': 10, 'solver': 'adam'}",0.9473684210526315,0.9122807017543859,0.9649122807017544,0.9473684210526315,0.9557522123893806,0.9455364073901567,0.017846241306343904,29
0.04860424995422363,0.010852009930159312,0.0013154983520507813,0.0026309967041015627,identity,20,lbfgs,"{'activation': 'identity', 'hidden_layer_sizes': 20, 'solver': 'lbfgs'}",0.9473684210526315,0.9298245614035088,0.9473684210526315,0.9649122807017544,0.9911504424778761,0.9561248253376805,0.020731938369774768,21
0.09350719451904296,0.0069953637383740165,0.001844310760498047,0.002615466759394707,identity,20,sgd,"{'activation': 'identity', 'hidden_layer_sizes': 20, 'solver': 'sgd'}",0.8771929824561403,0.9298245614035088,0.9473684210526315,0.9298245614035088,0.9380530973451328,0.9244527247321844,0.02450018682176473,33
0.10561618804931641,0.005600790335154849,0.0025920867919921875,0.0024431912780922454,identity,20,adam,"{'activation': 'identity', 'hidden_layer_sizes': 20, 'solver': 'adam'}",0.956140350877193,0.9385964912280702,0.9649122807017544,0.9210526315789473,0.9646017699115044,0.9490607048594939,0.016952111863612857,27
0.2307351589202881,0.06299916047230779,0.0,0.0,identity,50,lbfgs,"{'activation': 'identity', 'hidden_layer_sizes': 50, 'solver': 'lbfgs'}",0.9473684210526315,0.9473684210526315,0.956140350877193,0.9649122807017544,1.0,0.9631578947368421,0.019536015308175534,8
0.22319087982177735,0.0397316440182803,0.0034959793090820314,0.004306862357947042,identity,50,sgd,"{'activation': 'identity', 'hidden_layer_sizes': 50, 'solver': 'sgd'}",0.8947368421052632,0.8947368421052632,0.9385964912280702,0.9210526315789473,0.9557522123893806,0.920975003881385,0.024070144747206226,34
0.2780418872833252,0.051666480543371626,0.001601266860961914,0.003202533721923828,identity,50,adam,"{'activation': 'identity', 'hidden_layer_sizes': 50, 'solver': 'adam'}",0.956140350877193,0.9649122807017544,0.9736842105263158,0.9473684210526315,0.9911504424778761,0.9666511411271541,0.015066542221604853,4
0.2257075786590576,0.08273880010466163,0.0031067848205566405,0.0038080593960373873,identity,100,lbfgs,"{'activation': 'identity', 'hidden_layer_sizes': 100, 'solver': 'lbfgs'}",0.9473684210526315,0.9473684210526315,0.956140350877193,0.9736842105263158,0.9911504424778761,0.9631423691973297,0.016983790673420117,9
0.23318781852722167,0.02486006333156451,0.0033006668090820312,0.004045457223861279,identity,100,sgd,"{'activation': 'identity', 'hidden_layer_sizes': 100, 'solver': 'sgd'}",0.9122807017543859,0.9298245614035088,0.9298245614035088,0.9473684210526315,0.9469026548672567,0.9332401800962582,0.01302998882471851,31
0.4119579315185547,0.10684179199456462,0.0,0.0,identity,100,adam,"{'activation': 'identity', 'hidden_layer_sizes': 100, 'solver': 'adam'}",0.9736842105263158,0.9649122807017544,0.9649122807017544,0.9649122807017544,1.0,0.9736842105263157,0.013589415249850585,1
0.0456275463104248,0.006702658427128556,0.0006030082702636718,0.0008343106999060187,logistic,10,lbfgs,"{'activation': 'logistic', 'hidden_layer_sizes': 10, 'solver': 'lbfgs'}",0.9649122807017544,0.9473684210526315,0.956140350877193,0.9736842105263158,0.9646017699115044,0.9613414066138798,0.008922121107402356,12
0.053039836883544925,0.015237863275302226,0.0010200977325439454,0.002040195465087891,logistic,10,sgd,"{'activation': 'logistic', 'hidden_layer_sizes': 10, 'solver': 'sgd'}",0.6228070175438597,0.6228070175438597,0.631578947368421,0.631578947368421,0.6283185840707964,0.6274181027790716,0.003948679172659169,45
0.15169882774353027,0.007646343616643558,0.0004092216491699219,0.0008184432983398438,logistic,10,adam,"{'activation': 'logistic', 'hidden_layer_sizes': 10, 'solver': 'adam'}",0.8508771929824561,0.9122807017543859,0.8421052631578947,0.9298245614035088,0.9380530973451328,0.8946281633286757,0.04027139404895875,42
0.05807881355285645,0.005469043375372589,0.0037290096282958985,0.003419424501633653,logistic,20,lbfgs,"{'activation': 'logistic', 'hidden_layer_sizes': 20, 'solver': 'lbfgs'}",0.956140350877193,0.9473684210526315,0.956140350877193,0.9649122807017544,0.9734513274336283,0.95960254618848,0.008872760936304137,13
0.08033242225646972,0.009299956339440732,0.0010573387145996094,0.0011678763138942086,logistic,20,sgd,"{'activation': 'logistic', 'hidden_layer_sizes': 20, 'solver': 'sgd'}",0.6228070175438597,0.6228070175438597,0.631578947368421,0.631578947368421,0.6283185840707964,0.6274181027790716,0.003948679172659169,45
0.20093183517456054,0.005388550088882676,0.0004029273986816406,0.0008058547973632812,logistic,20,adam,"{'activation': 'logistic', 'hidden_layer_sizes': 20, 'solver': 'adam'}",0.8859649122807017,0.8859649122807017,0.9473684210526315,0.9385964912280702,0.9646017699115044,0.9244993013507219,0.032556823140614345,32
0.2864372253417969,0.029565209473496033,0.001898479461669922,0.003796958923339844,logistic,50,lbfgs,"{'activation': 'logistic', 'hidden_layer_sizes': 50, 'solver': 'lbfgs'}",0.9473684210526315,0.9649122807017544,0.9473684210526315,0.956140350877193,0.9734513274336283,0.9578481602235678,0.01015802248531395,17
0.7295631408691406,0.17048580436502647,0.0004029273986816406,0.0008058547973632812,logistic,50,sgd,"{'activation': 'logistic', 'hidden_layer_sizes': 50, 'solver': 'sgd'}",0.6228070175438597,0.6228070175438597,0.631578947368421,0.631578947368421,0.6283185840707964,0.6274181027790716,0.003948679172659169,45
0.8023488044738769,0.030556577287608827,0.0015995025634765625,0.0031990051269531255,logistic,50,adam,"{'activation': 'logistic', 'hidden_layer_sizes': 50, 'solver': 'adam'}",0.956140350877193,0.9385964912280702,0.9649122807017544,0.9385964912280702,0.9646017699115044,0.9525694767893185,0.01183520746704682,24
0.6521806716918945,0.19959333843738641,0.0019027233123779298,0.0038054466247558595,logistic,100,lbfgs,"{'activation': 'logistic', 'hidden_layer_sizes': 100, 'solver': 'lbfgs'}",0.956140350877193,0.9649122807017544,0.956140350877193,0.956140350877193,0.9557522123893806,0.9578171091445429,0.0035507692940297303,20
1.0377890110015868,0.10436935261947311,0.004143524169921875,0.005081908856399119,logistic,100,sgd,"{'activation': 'logistic', 'hidden_layer_sizes': 100, 'solver': 'sgd'}",0.6228070175438597,0.6228070175438597,0.631578947368421,0.631578947368421,0.6283185840707964,0.6274181027790716,0.003948679172659169,45
1.0959310054779052,0.025681905983468804,0.005749797821044922,0.003025633554722949,logistic,100,adam,"{'activation': 'logistic', 'hidden_layer_sizes': 100, 'solver': 'adam'}",0.9649122807017544,0.9473684210526315,0.9824561403508771,0.956140350877193,0.9734513274336283,0.9648657040832168,0.012372754323960556,7
0.022357702255249023,0.005429030246850992,0.0,0.0,tanh,10,lbfgs,"{'activation': 'tanh', 'hidden_layer_sizes': 10, 'solver': 'lbfgs'}",0.9473684210526315,0.9385964912280702,0.9649122807017544,0.9649122807017544,0.9734513274336283,0.9578481602235677,0.012835218077218916,18
0.09356603622436524,0.0053420367257511975,0.0004253864288330078,0.000631821045675182,tanh,10,sgd,"{'activation': 'tanh', 'hidden_layer_sizes': 10, 'solver': 'sgd'}",0.8245614035087719,0.8333333333333334,0.8245614035087719,0.9385964912280702,0.9646017699115044,0.8771308802980904,0.06144021933016384,43
0.10948305130004883,0.007197374904550349,0.0013875007629394532,0.0018767896798853405,tanh,10,adam,"{'activation': 'tanh', 'hidden_layer_sizes': 10, 'solver': 'adam'}",0.9473684210526315,0.9385964912280702,0.9473684210526315,0.9385964912280702,0.9646017699115044,0.9473063188945815,0.009495920547219193,28
0.02199578285217285,0.0024377330560236992,0.0,0.0,tanh,20,lbfgs,"{'activation': 'tanh', 'hidden_layer_sizes': 20, 'solver': 'lbfgs'}",0.9385964912280702,0.956140350877193,0.956140350877193,0.9736842105263158,0.9646017699115044,0.9578326346840553,0.011600435443858168,19
0.1023432731628418,0.00711673898755054,0.001768779754638672,0.0035375595092773443,tanh,20,sgd,"{'activation': 'tanh', 'hidden_layer_sizes': 20, 'solver': 'sgd'}",0.8859649122807017,0.8596491228070176,0.9385964912280702,0.9210526315789473,0.9557522123893806,0.9122030740568234,0.03499089456752413,37
0.11567950248718262,0.00453184096245118,0.0,0.0,tanh,20,adam,"{'activation': 'tanh', 'hidden_layer_sizes': 20, 'solver': 'adam'}",0.956140350877193,0.9298245614035088,0.9649122807017544,0.9473684210526315,0.9557522123893806,0.9507995652848935,0.011865453881655682,25
0.0915449619293213,0.025991232214221238,0.001449441909790039,0.002898883819580078,tanh,50,lbfgs,"{'activation': 'tanh', 'hidden_layer_sizes': 50, 'solver': 'lbfgs'}",0.956140350877193,0.956140350877193,0.956140350877193,0.9736842105263158,0.9734513274336283,0.9631113181183046,0.00853797399085189,11
0.28231306076049806,0.03912700221556583,0.0016021251678466797,0.0032042503356933595,tanh,50,sgd,"{'activation': 'tanh', 'hidden_layer_sizes': 50, 'solver': 'sgd'}",0.8859649122807017,0.8947368421052632,0.9210526315789473,0.9473684210526315,0.9469026548672567,0.9192050923769601,0.025563044792398057,36
0.35489964485168457,0.07502933619669189,0.0017385005950927735,0.003477001190185547,tanh,50,adam,"{'activation': 'tanh', 'hidden_layer_sizes': 50, 'solver': 'adam'}",0.956140350877193,0.9473684210526315,0.9736842105263158,0.9649122807017544,0.9911504424778761,0.9666511411271541,0.015066542221604853,4
0.21574411392211915,0.04631076768836759,0.00031652450561523435,0.0006330490112304687,tanh,100,lbfgs,"{'activation': 'tanh', 'hidden_layer_sizes': 100, 'solver': 'lbfgs'}",0.956140350877193,0.956140350877193,0.9473684210526315,0.9649122807017544,1.0,0.9649122807017545,0.018400155231055308,6
0.2799614429473877,0.007133795879293523,0.0,0.0,tanh,100,sgd,"{'activation': 'tanh', 'hidden_layer_sizes': 100, 'solver': 'sgd'}",0.8596491228070176,0.9122807017543859,0.9473684210526315,0.9385964912280702,0.9469026548672567,0.9209594783418724,0.033213930046717216,35
0.40250358581542967,0.11319783964506153,0.003853178024291992,0.004719235070484219,tanh,100,adam,"{'activation': 'tanh', 'hidden_layer_sizes': 100, 'solver': 'adam'}",0.9649122807017544,0.9649122807017544,0.9736842105263158,0.9649122807017544,0.9911504424778761,0.971914299021891,0.010200456690357738,3
0.03627338409423828,0.011836139209557147,0.003082895278930664,0.00270259310080123,relu,10,lbfgs,"{'activation': 'relu', 'hidden_layer_sizes': 10, 'solver': 'lbfgs'}",0.9473684210526315,0.956140350877193,0.956140350877193,0.9649122807017544,0.9734513274336283,0.95960254618848,0.008872760936304137,13
0.10075035095214843,0.0014463111226230363,0.0,0.0,relu,10,sgd,"{'activation': 'relu', 'hidden_layer_sizes': 10, 'solver': 'sgd'}",0.7807017543859649,0.8859649122807017,0.631578947368421,0.8947368421052632,0.8849557522123894,0.815587641670548,0.10109966925617601,44
0.11326761245727539,0.00441183677068471,0.0,0.0,relu,10,adam,"{'activation': 'relu', 'hidden_layer_sizes': 10, 'solver': 'adam'}",0.9385964912280702,0.9298245614035088,0.9473684210526315,0.9473684210526315,0.9380530973451328,0.9402421984163949,0.00659687463431862,30
0.04247703552246094,0.02133122367314746,2.0599365234375e-05,4.119873046875e-05,relu,20,lbfgs,"{'activation': 'relu', 'hidden_layer_sizes': 20, 'solver': 'lbfgs'}",0.956140350877193,0.9473684210526315,0.9649122807017544,0.956140350877193,0.9292035398230089,0.9507529886663562,0.012119133116763036,26
0.10723109245300293,0.0029262998167063495,0.0010263442993164063,0.0015617999906607804,relu,20,sgd,"{'activation': 'relu', 'hidden_layer_sizes': 20, 'solver': 'sgd'}",0.8771929824561403,0.9210526315789473,0.9035087719298246,0.9035087719298246,0.9292035398230089,0.9068933395435492,0.01790671602743863,40
0.1251683235168457,0.007247474359958334,0.0,0.0,relu,20,adam,"{'activation': 'relu', 'hidden_layer_sizes': 20, 'solver': 'adam'}",0.956140350877193,0.9473684210526315,0.9824561403508771,0.9122807017543859,0.9734513274336283,0.9543393882937432,0.024399134934864262,22
0.1410848617553711,0.03994378197270216,0.0,0.0,relu,50,lbfgs,"{'activation': 'relu', 'hidden_layer_sizes': 50, 'solver': 'lbfgs'}",0.9473684210526315,0.9649122807017544,0.956140350877193,0.9473684210526315,0.9557522123893806,0.9543083372147182,0.006545373018084474,23
0.3180561065673828,0.07350787259620377,0.0020107746124267576,0.003096318675897264,relu,50,sgd,"{'activation': 'relu', 'hidden_layer_sizes': 50, 'solver': 'sgd'}",0.8508771929824561,0.9122807017543859,0.8947368421052632,0.9298245614035088,0.9646017699115044,0.9104642136314236,0.03770135525383197,38
0.31975841522216797,0.08624719382429676,0.001702880859375,0.00340576171875,relu,50,adam,"{'activation': 'relu', 'hidden_layer_sizes': 50, 'solver': 'adam'}",0.9649122807017544,0.9473684210526315,0.9736842105263158,0.9473684210526315,0.9823008849557522,0.9631268436578171,0.01399246516047909,10
0.23396406173706055,0.04227040163271131,0.001858663558959961,0.003717327117919922,relu,100,lbfgs,"{'activation': 'relu', 'hidden_layer_sizes': 100, 'solver': 'lbfgs'}",0.9473684210526315,0.9473684210526315,0.956140350877193,0.956140350877193,0.9823008849557522,0.9578636857630801,0.012832907958252789,16
0.4528162956237793,0.09421185741743995,0.001050567626953125,0.00210113525390625,relu,100,sgd,"{'activation': 'relu', 'hidden_layer_sizes': 100, 'solver': 'sgd'}",0.8771929824561403,0.8947368421052632,0.868421052631579,0.9385964912280702,0.9557522123893806,0.9069399161620867,0.03435775585486777,39
0.4801358699798584,0.060114438225818155,0.0,0.0,relu,100,adam,"{'activation': 'relu', 'hidden_layer_sizes': 100, 'solver': 'adam'}",0.9649122807017544,0.9649122807017544,0.9736842105263158,0.9649122807017544,1.0,0.9736842105263157,0.013589415249850585,1
